GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
JaCoCo Coverage Report,Copilot.DepthFirstSearch.BookExampleCode.T8,DepthFirstSearch.Edge,0,9,0,0,0,4,0,1,0,1
JaCoCo Coverage Report,Copilot.DepthFirstSearch.BookExampleCode.T9,DepthFirstSearchTest,37,94,0,0,2,6,0,2,0,2
JaCoCo Coverage Report,Copilot.DepthFirstSearch.BookExampleCode.T9,DepthFirstSearch,0,100,0,8,0,20,0,6,0,2
JaCoCo Coverage Report,Copilot.DepthFirstSearch.BookExampleCode.T9,DepthFirstSearch.Edge,0,9,0,0,0,4,0,1,0,1
JaCoCo Coverage Report,Copilot.Dijkstra.BookExampleCode.T10,DijkstraTest,0,261,0,0,0,23,0,4,0,4
JaCoCo Coverage Report,Copilot.Dijkstra.BookExampleCode.T10,Dijkstra.Node,0,12,0,0,0,4,0,1,0,1
JaCoCo Coverage Report,Copilot.Dijkstra.BookExampleCode.T10,Dijkstra.Edge,0,12,0,0,0,5,0,1,0,1
JaCoCo Coverage Report,Copilot.Dijkstra.BookExampleCode.T10,Dijkstra,4,251,3,23,2,42,3,14,0,4
JaCoCo Coverage Report,Copilot.BinaryToDecimal.PromptOnly.T2,BinaryToDecimal,0,33,0,4,0,8,0,4,0,2
JaCoCo Coverage Report,Copilot.BinaryToDecimal.PromptOnly.T2,BinaryToDecimalTest,0,262,0,0,0,40,0,3,0,3
JaCoCo Coverage Report,Copilot.BinaryToDecimal.PromptOnly.T3,BinaryToDecimalTest,0,129,0,0,0,21,0,3,0,3
JaCoCo Coverage Report,Copilot.BinaryToDecimal.PromptOnly.T3,BinaryToDecimal,0,33,0,4,0,8,0,4,0,2
JaCoCo Coverage Report,Copilot.BinaryToDecimal.PromptOnly.T4,BinaryToDecimal,0,33,0,4,0,8,0,4,0,2
JaCoCo Coverage Report,Copilot.BinaryToDecimal.PromptOnly.T4,BinaryToDecimalTest,0,154,0,0,0,40,0,21,0,21
JaCoCo Coverage Report,Copilot.BinaryToDecimal.PromptOnly.T5,BinaryToDecimal,0,33,0,4,0,8,0,4,0,2
JaCoCo Coverage Report,Copilot.BinaryToDecimal.PromptOnly.T5,BinaryToDecimalTest,0,220,0,0,0,34,0,3,0,3
JaCoCo Coverage Report,Copilot.BinaryToDecimal.PromptOnly.T6,BinaryToDecimalTest,0,241,0,0,0,37,0,3,0,3
JaCoCo Coverage Report,Copilot.BinaryToDecimal.PromptOnly.T6,BinaryToDecimal,0,33,0,4,0,8,0,4,0,2
JaCoCo Coverage Report,Copilot.DepthFirstSearch.BookExampleCode.T1,DepthFirstSearchTest,24,94,0,0,6,6,0,2,0,2
JaCoCo Coverage Report,Copilot.DepthFirstSearch.BookExampleCode.T1,DepthFirstSearch.Edge,0,9,0,0,0,4,0,1,0,1
JaCoCo Coverage Report,Copilot.DepthFirstSearch.BookExampleCode.T1,DepthFirstSearch,0,100,0,8,0,20,0,6,0,2
JaCoCo Coverage Report,Copilot.BinaryToDecimal.PromptOnly.T7,BinaryToDecimalTest,0,220,0,0,0,34,0,3,0,3
JaCoCo Coverage Report,Copilot.BinaryToDecimal.PromptOnly.T7,BinaryToDecimal,0,33,0,4,0,8,0,4,0,2
JaCoCo Coverage Report,Copilot.DepthFirstSearch.BookExampleCode.T2,DepthFirstSearch,0,100,0,8,0,20,0,6,0,2
JaCoCo Coverage Report,Copilot.DepthFirstSearch.BookExampleCode.T2,DepthFirstSearch.Edge,0,9,0,0,0,4,0,1,0,1
JaCoCo Coverage Report,Copilot.DepthFirstSearch.BookExampleCode.T2,DepthFirstSearchTest,15,172,0,0,6,14,0,6,0,6
JaCoCo Coverage Report,Copilot.BinaryToDecimal.PromptOnly.T8,BinaryToDecimal,0,33,0,4,0,8,0,4,0,2
JaCoCo Coverage Report,Copilot.BinaryToDecimal.PromptOnly.T8,BinaryToDecimalTest,0,241,0,0,0,37,0,3,0,3
JaCoCo Coverage Report,Copilot.DepthFirstSearch.BookExampleCode.T3,DepthFirstSearch.Edge,0,9,0,0,0,4,0,1,0,1
JaCoCo Coverage Report,Copilot.DepthFirstSearch.BookExampleCode.T3,DepthFirstSearchTest,5,257,2,2,1,14,2,4,0,4
JaCoCo Coverage Report,Copilot.DepthFirstSearch.BookExampleCode.T3,DepthFirstSearch,0,100,0,8,0,20,0,6,0,2
JaCoCo Coverage Report,Copilot.BinaryToDecimal.PromptOnly.T9,BinaryToDecimal,0,33,0,4,0,8,0,4,0,2
JaCoCo Coverage Report,Copilot.BinaryToDecimal.PromptOnly.T9,BinaryToDecimalTest,0,31,0,0,0,7,0,3,0,3
JaCoCo Coverage Report,Copilot.BreadthFirstSearch.BookExampleCode.T10,GraphTest,8,187,0,0,4,30,0,4,0,4
JaCoCo Coverage Report,Copilot.BreadthFirstSearch.BookExampleCode.T10,Graph,0,118,0,10,0,25,0,8,0,3
JaCoCo Coverage Report,Copilot.FloydWarshall.BookExampleCode.T10,FloydWarshallTest,154,100,0,0,18,17,0,2,0,2
JaCoCo Coverage Report,Copilot.FloydWarshall.BookExampleCode.T10,FloydWarshall,39,185,5,19,9,26,4,12,1,3
JaCoCo Coverage Report,ChatGPT.Knapsack.AIGenerated.T7,Knapsack,0,97,0,10,0,11,0,7,0,2
JaCoCo Coverage Report,ChatGPT.Knapsack.AIGenerated.T7,KnapsackTest,59,100,0,0,8,13,0,2,0,2
JaCoCo Coverage Report,ChatGPT.Knapsack.AIGenerated.T8,KnapsackTest,6,163,0,0,2,23,0,4,0,4
JaCoCo Coverage Report,ChatGPT.Knapsack.AIGenerated.T8,Knapsack,0,97,0,10,0,11,0,7,0,2
JaCoCo Coverage Report,Copilot.BreadthFirstSearch.AIGenerated.T9,GraphTest,0,67,0,0,0,12,0,2,0,2
JaCoCo Coverage Report,Copilot.BreadthFirstSearch.AIGenerated.T9,Graph,0,100,0,8,0,24,0,7,0,3
JaCoCo Coverage Report,ChatGPT.Knapsack.AIGenerated.T5,KnapsackTest,0,159,0,0,0,21,0,2,0,2
JaCoCo Coverage Report,ChatGPT.Knapsack.AIGenerated.T5,Knapsack,0,97,0,10,0,11,0,7,0,2
JaCoCo Coverage Report,Copilot.BreadthFirstSearch.AIGenerated.T8,GraphTest,37,36,0,0,7,9,0,2,0,2
JaCoCo Coverage Report,Copilot.BreadthFirstSearch.AIGenerated.T8,Graph,0,100,0,8,0,24,0,7,0,3
JaCoCo Coverage Report,ChatGPT.Knapsack.AIGenerated.T6,Knapsack,0,97,0,10,0,11,0,7,0,2
JaCoCo Coverage Report,ChatGPT.Knapsack.AIGenerated.T6,KnapsackTest,5,107,0,0,2,20,0,4,0,4
JaCoCo Coverage Report,ChatGPT.Knapsack.AIGenerated.T3,Knapsack,0,97,0,10,0,11,0,7,0,2
JaCoCo Coverage Report,ChatGPT.Knapsack.AIGenerated.T3,KnapsackTest,12,154,0,0,4,20,0,5,0,5
JaCoCo Coverage Report,Copilot.BreadthFirstSearch.AIGenerated.T7,Graph,0,100,0,8,0,24,0,7,0,3
JaCoCo Coverage Report,Copilot.BreadthFirstSearch.AIGenerated.T7,GraphTest,111,102,0,0,21,25,0,4,0,4
JaCoCo Coverage Report,ChatGPT.Knapsack.AIGenerated.T4,Knapsack,0,97,0,10,0,11,0,7,0,2
JaCoCo Coverage Report,ChatGPT.Knapsack.AIGenerated.T4,KnapsackTest,18,148,0,0,6,18,0,5,0,5
JaCoCo Coverage Report,Copilot.BreadthFirstSearch.AIGenerated.T6,Graph,0,100,0,8,0,24,0,7,0,3
JaCoCo Coverage Report,Copilot.BreadthFirstSearch.AIGenerated.T6,GraphTest,0,67,0,0,0,12,0,2,0,2
JaCoCo Coverage Report,Copilot.BreadthFirstSearch.AIGenerated.T5,Graph,0,100,0,8,0,24,0,7,0,3
JaCoCo Coverage Report,Copilot.BreadthFirstSearch.AIGenerated.T5,GraphTest,37,36,0,0,7,9,0,2,0,2
JaCoCo Coverage Report,ChatGPT.Knapsack.AIGenerated.T1,KnapsackTest,0,144,0,0,0,22,0,4,0,4
JaCoCo Coverage Report,ChatGPT.Knapsack.AIGenerated.T1,Knapsack,0,97,0,10,0,11,0,7,0,2
JaCoCo Coverage Report,ChatGPT.Knapsack.AIGenerated.T2,KnapsackTest,10,147,0,0,4,17,0,5,0,5
JaCoCo Coverage Report,ChatGPT.Knapsack.AIGenerated.T2,Knapsack,0,97,0,10,0,11,0,7,0,2
JaCoCo Coverage Report,Copilot.BreadthFirstSearch.AIGenerated.T4,Graph,0,100,0,8,0,24,0,7,0,3
JaCoCo Coverage Report,Copilot.BreadthFirstSearch.AIGenerated.T4,GraphTest,0,67,0,0,0,12,0,2,0,2
JaCoCo Coverage Report,Copilot.BreadthFirstSearch.AIGenerated.T3,Graph,0,100,0,8,0,24,0,7,0,3
JaCoCo Coverage Report,Copilot.BreadthFirstSearch.AIGenerated.T3,GraphTest,8,187,0,0,4,30,0,4,0,4
JaCoCo Coverage Report,Copilot.BreadthFirstSearch.AIGenerated.T2,GraphTest,52,0,2,0,12,0,3,0,2,0
JaCoCo Coverage Report,Copilot.BreadthFirstSearch.AIGenerated.T2,Graph,100,0,8,0,24,0,7,0,3,0
JaCoCo Coverage Report,Copilot.BreadthFirstSearch.AIGenerated.T1,GraphTest,37,36,0,0,7,9,0,2,0,2
JaCoCo Coverage Report,Copilot.BreadthFirstSearch.AIGenerated.T1,Graph,0,100,0,8,0,24,0,7,0,3
JaCoCo Coverage Report,ChatGPT.DepthFirstSearch.BookExampleCode.T10,DepthFirstSearch.Edge,0,9,0,0,0,4,0,1,0,1
JaCoCo Coverage Report,ChatGPT.DepthFirstSearch.BookExampleCode.T10,DepthFirstSearchTest,71,116,0,0,12,6,0,2,0,2
JaCoCo Coverage Report,ChatGPT.DepthFirstSearch.BookExampleCode.T10,DepthFirstSearch,0,100,0,8,0,20,0,6,0,2
JaCoCo Coverage Report,ChatGPT.Knapsack.AIGenerated.T9,Knapsack,0,97,0,10,0,11,0,7,0,2
JaCoCo Coverage Report,ChatGPT.Knapsack.AIGenerated.T9,KnapsackTest,6,145,0,0,2,19,0,2,0,2
JaCoCo Coverage Report,Copilot.Knapsack.BookExampleCode.T3,Knapsack,0,97,0,10,0,10,0,7,0,2
JaCoCo Coverage Report,Copilot.Knapsack.BookExampleCode.T3,KnapsackTest,0,144,0,0,0,15,0,2,0,2
JaCoCo Coverage Report,Copilot.Knapsack.BookExampleCode.T4,Knapsack,0,97,0,10,0,10,0,7,0,2
JaCoCo Coverage Report,Copilot.Knapsack.BookExampleCode.T4,KnapsackTest,0,156,0,0,0,16,0,4,0,4
JaCoCo Coverage Report,Copilot.Knapsack.BookExampleCode.T5,KnapsackTest,20,115,0,0,4,14,0,5,0,5
JaCoCo Coverage Report,Copilot.Knapsack.BookExampleCode.T5,Knapsack,0,97,0,10,0,10,0,7,0,2
JaCoCo Coverage Report,Copilot.Knapsack.BookExampleCode.T6,KnapsackTest,0,53,0,0,0,9,0,2,0,2
JaCoCo Coverage Report,Copilot.Knapsack.BookExampleCode.T6,Knapsack,0,97,0,10,0,10,0,7,0,2
JaCoCo Coverage Report,Copilot.BreadthFirstSearch.BookExampleCode.T1,Graph,118,0,10,0,25,0,8,0,3,0
JaCoCo Coverage Report,Copilot.BreadthFirstSearch.BookExampleCode.T1,GraphTest,69,0,0,0,15,0,2,0,2,0
JaCoCo Coverage Report,Copilot.BreadthFirstSearch.BookExampleCode.T2,Graph,0,118,0,10,0,25,0,8,0,3
JaCoCo Coverage Report,Copilot.BreadthFirstSearch.BookExampleCode.T2,GraphTest,4,144,0,0,2,19,0,5,0,5
JaCoCo Coverage Report,Copilot.Knapsack.BookExampleCode.T1,KnapsackTest,65,95,0,0,6,9,0,2,0,2
JaCoCo Coverage Report,Copilot.Knapsack.BookExampleCode.T1,Knapsack,0,97,0,10,0,10,0,7,0,2
JaCoCo Coverage Report,Copilot.Knapsack.BookExampleCode.T2,Knapsack,0,97,0,10,0,10,0,7,0,2
JaCoCo Coverage Report,Copilot.Knapsack.BookExampleCode.T2,KnapsackTest,0,46,0,0,0,6,0,2,0,2
JaCoCo Coverage Report,ChatGPT.BinaryToDecimal.AIGenerated.T10,BinaryToDecimalTest,0,31,0,0,0,7,0,3,0,3
JaCoCo Coverage Report,ChatGPT.BinaryToDecimal.AIGenerated.T10,BinaryToDecimal,0,35,0,4,0,9,0,4,0,2
JaCoCo Coverage Report,Copilot.Knapsack.BookExampleCode.T7,Knapsack,0,97,0,10,0,10,0,7,0,2
JaCoCo Coverage Report,Copilot.Knapsack.BookExampleCode.T7,KnapsackTest,0,46,0,0,0,6,0,2,0,2
JaCoCo Coverage Report,Copilot.Knapsack.BookExampleCode.T8,KnapsackTest,0,160,0,0,0,14,0,4,0,4
JaCoCo Coverage Report,Copilot.Knapsack.BookExampleCode.T8,Knapsack,0,97,0,10,0,10,0,7,0,2
JaCoCo Coverage Report,Copilot.Knapsack.BookExampleCode.T9,KnapsackTest,9,53,0,0,2,4,0,2,0,2
JaCoCo Coverage Report,Copilot.Knapsack.BookExampleCode.T9,Knapsack,0,97,0,10,0,10,0,7,0,2
JaCoCo Coverage Report,ChatGPT.DepthFirstSearch.PromptOnly.T2,DepthFirstSearch.Edge,0,9,0,0,0,4,0,1,0,1
JaCoCo Coverage Report,ChatGPT.DepthFirstSearch.PromptOnly.T2,DepthFirstSearch,35,65,4,4,7,13,3,3,1,1
JaCoCo Coverage Report,ChatGPT.DepthFirstSearch.PromptOnly.T2,DepthFirstSearchTest,101,87,0,0,15,4,3,2,3,2
JaCoCo Coverage Report,ChatGPT.DepthFirstSearch.PromptOnly.T1,DepthFirstSearch.Edge,0,9,0,0,0,4,0,1,0,1
JaCoCo Coverage Report,ChatGPT.DepthFirstSearch.PromptOnly.T1,DepthFirstSearchTest,100,89,0,0,15,5,3,2,3,2
JaCoCo Coverage Report,ChatGPT.DepthFirstSearch.PromptOnly.T1,DepthFirstSearch,35,65,4,4,7,13,3,3,1,1
JaCoCo Coverage Report,Copilot.DepthFirstSearch.BookExampleCode.T10,DepthFirstSearch,0,100,0,8,0,20,0,6,0,2
JaCoCo Coverage Report,Copilot.DepthFirstSearch.BookExampleCode.T10,DepthFirstSearchTest,37,246,0,0,2,15,0,4,0,4
JaCoCo Coverage Report,Copilot.DepthFirstSearch.BookExampleCode.T10,DepthFirstSearch.Edge,0,9,0,0,0,4,0,1,0,1
JaCoCo Coverage Report,ChatGPT.Dijkstra.PromptOnly.T8,Dijkstra,4,251,2,24,2,42,2,15,0,4
JaCoCo Coverage Report,ChatGPT.Dijkstra.PromptOnly.T8,Dijkstra.Node,0,12,0,0,0,4,0,1,0,1
JaCoCo Coverage Report,ChatGPT.Dijkstra.PromptOnly.T8,DijkstraTest,122,234,0,0,18,10,0,4,0,4
JaCoCo Coverage Report,ChatGPT.Dijkstra.PromptOnly.T8,Dijkstra.Edge,0,12,0,0,0,5,0,1,0,1
JaCoCo Coverage Report,ChatGPT.Dijkstra.PromptOnly.T9,DijkstraTest,4,338,0,0,2,29,0,5,0,5
JaCoCo Coverage Report,ChatGPT.Dijkstra.PromptOnly.T9,Dijkstra,4,251,2,24,2,42,2,15,0,4
JaCoCo Coverage Report,ChatGPT.Dijkstra.PromptOnly.T9,Dijkstra.Node,0,12,0,0,0,4,0,1,0,1
JaCoCo Coverage Report,ChatGPT.Dijkstra.PromptOnly.T9,Dijkstra.Edge,0,12,0,0,0,5,0,1,0,1
JaCoCo Coverage Report,ChatGPT.Dijkstra.PromptOnly.T6,Dijkstra,4,251,2,24,2,42,2,15,0,4
JaCoCo Coverage Report,ChatGPT.Dijkstra.PromptOnly.T6,DijkstraTest,122,234,0,0,18,10,0,4,0,4
JaCoCo Coverage Report,ChatGPT.Dijkstra.PromptOnly.T6,Dijkstra.Edge,0,12,0,0,0,5,0,1,0,1
JaCoCo Coverage Report,ChatGPT.Dijkstra.PromptOnly.T6,Dijkstra.Node,0,12,0,0,0,4,0,1,0,1
JaCoCo Coverage Report,ChatGPT.Dijkstra.PromptOnly.T7,DijkstraTest,122,241,0,0,18,11,0,5,0,5
JaCoCo Coverage Report,ChatGPT.Dijkstra.PromptOnly.T7,Dijkstra.Node,0,12,0,0,0,4,0,1,0,1
JaCoCo Coverage Report,ChatGPT.Dijkstra.PromptOnly.T7,Dijkstra,4,251,2,24,2,42,2,15,0,4
JaCoCo Coverage Report,ChatGPT.Dijkstra.PromptOnly.T7,Dijkstra.Edge,0,12,0,0,0,5,0,1,0,1
JaCoCo Coverage Report,Copilot.BinarySearch.BookExampleCode.T10,BinarySearchTest,0,46,0,0,0,7,0,2,0,2
JaCoCo Coverage Report,Copilot.BinarySearch.BookExampleCode.T10,BinarySearch,0,45,0,6,0,10,0,5,0,2
JaCoCo Coverage Report,ChatGPT.Dijkstra.PromptOnly.T4,Dijkstra.Edge,0,12,0,0,0,5,0,1,0,1
JaCoCo Coverage Report,ChatGPT.Dijkstra.PromptOnly.T4,Dijkstra.Node,0,12,0,0,0,4,0,1,0,1
JaCoCo Coverage Report,ChatGPT.Dijkstra.PromptOnly.T4,Dijkstra,4,251,3,23,2,42,3,14,0,4
JaCoCo Coverage Report,ChatGPT.Dijkstra.PromptOnly.T4,DijkstraTest,125,236,0,0,20,11,0,4,0,4
JaCoCo Coverage Report,ChatGPT.Dijkstra.PromptOnly.T5,DijkstraTest,92,260,0,0,12,16,0,4,0,4
JaCoCo Coverage Report,ChatGPT.Dijkstra.PromptOnly.T5,Dijkstra.Edge,0,12,0,0,0,5,0,1,0,1
JaCoCo Coverage Report,ChatGPT.Dijkstra.PromptOnly.T5,Dijkstra.Node,0,12,0,0,0,4,0,1,0,1
JaCoCo Coverage Report,ChatGPT.Dijkstra.PromptOnly.T5,Dijkstra,4,251,2,24,2,42,2,15,0,4
JaCoCo Coverage Report,Copilot.QuickSort.BookExampleCode.T10,QuickSortTest,0,102,0,0,0,19,0,4,0,4
JaCoCo Coverage Report,Copilot.QuickSort.BookExampleCode.T10,QuickSort,0,88,0,6,0,20,0,8,0,5
JaCoCo Coverage Report,ChatGPT.Dijkstra.PromptOnly.T2,DijkstraTest,92,337,0,0,12,20,0,5,0,5
JaCoCo Coverage Report,ChatGPT.Dijkstra.PromptOnly.T2,Dijkstra.Node,0,12,0,0,0,4,0,1,0,1
JaCoCo Coverage Report,ChatGPT.Dijkstra.PromptOnly.T2,Dijkstra.Edge,0,12,0,0,0,5,0,1,0,1
JaCoCo Coverage Report,ChatGPT.Dijkstra.PromptOnly.T2,Dijkstra,4,251,2,24,2,42,2,15,0,4
JaCoCo Coverage Report,ChatGPT.Dijkstra.PromptOnly.T3,DijkstraTest,122,241,0,0,18,11,0,5,0,5
JaCoCo Coverage Report,ChatGPT.Dijkstra.PromptOnly.T3,Dijkstra,4,251,2,24,2,42,2,15,0,4
JaCoCo Coverage Report,ChatGPT.Dijkstra.PromptOnly.T3,Dijkstra.Edge,0,12,0,0,0,5,0,1,0,1
JaCoCo Coverage Report,ChatGPT.Dijkstra.PromptOnly.T3,Dijkstra.Node,0,12,0,0,0,4,0,1,0,1
JaCoCo Coverage Report,ChatGPT.BreadthFirstSearch.PromptOnly.T9,Graph,0,118,0,10,0,25,0,8,0,3
JaCoCo Coverage Report,ChatGPT.BreadthFirstSearch.PromptOnly.T9,GraphTest,4,174,0,0,2,25,0,5,0,5
JaCoCo Coverage Report,ChatGPT.QuickSort.PromptOnly.T2,QuickSort,0,88,0,6,0,20,0,8,0,5
JaCoCo Coverage Report,ChatGPT.QuickSort.PromptOnly.T2,QuickSortTest,0,134,0,0,0,19,0,4,0,4
JaCoCo Coverage Report,ChatGPT.BellmanFord.PromptOnly.T10,BellmanFord.Edge,0,12,0,0,0,5,0,1,0,1
JaCoCo Coverage Report,ChatGPT.BellmanFord.PromptOnly.T10,BellmanFordTest,97,233,0,0,15,14,0,4,0,4
JaCoCo Coverage Report,ChatGPT.BellmanFord.PromptOnly.T10,BellmanFord,3,137,0,20,1,26,1,11,1,1
JaCoCo Coverage Report,ChatGPT.Dijkstra.PromptOnly.T1,DijkstraTest,138,246,0,0,18,13,0,6,0,6
JaCoCo Coverage Report,ChatGPT.Dijkstra.PromptOnly.T1,Dijkstra.Node,0,12,0,0,0,4,0,1,0,1
JaCoCo Coverage Report,ChatGPT.Dijkstra.PromptOnly.T1,Dijkstra.Edge,0,12,0,0,0,5,0,1,0,1
JaCoCo Coverage Report,ChatGPT.Dijkstra.PromptOnly.T1,Dijkstra,4,251,2,24,2,42,2,15,0,4
JaCoCo Coverage Report,ChatGPT.QuickSort.PromptOnly.T1,QuickSort,0,88,0,6,0,20,0,8,0,5
JaCoCo Coverage Report,ChatGPT.QuickSort.PromptOnly.T1,QuickSortTest,0,131,0,0,0,18,0,5,0,5
JaCoCo Coverage Report,ChatGPT.BreadthFirstSearch.PromptOnly.T8,GraphTest,32,103,0,0,7,21,0,5,0,5
JaCoCo Coverage Report,ChatGPT.BreadthFirstSearch.PromptOnly.T8,Graph,0,118,0,10,0,25,0,8,0,3
JaCoCo Coverage Report,ChatGPT.Knapsack.BookExampleCode.T10,Knapsack,0,97,0,10,0,10,0,7,0,2
JaCoCo Coverage Report,ChatGPT.Knapsack.BookExampleCode.T10,KnapsackTest,6,131,0,0,2,23,0,4,0,4
JaCoCo Coverage Report,ChatGPT.QuickSort.PromptOnly.T4,QuickSortTest,0,128,0,0,0,16,0,4,0,4
JaCoCo Coverage Report,ChatGPT.QuickSort.PromptOnly.T4,QuickSort,88,0,6,0,20,0,8,0,5,0
JaCoCo Coverage Report,ChatGPT.QuickSort.PromptOnly.T3,QuickSort,0,88,0,6,0,20,0,8,0,5
JaCoCo Coverage Report,ChatGPT.QuickSort.PromptOnly.T3,QuickSortTest,0,134,0,0,0,19,0,4,0,4
JaCoCo Coverage Report,ChatGPT.BreadthFirstSearch.PromptOnly.T5,GraphTest,87,60,0,0,6,13,0,5,0,5
JaCoCo Coverage Report,ChatGPT.BreadthFirstSearch.PromptOnly.T5,Graph,0,118,0,10,0,25,0,8,0,3
JaCoCo Coverage Report,ChatGPT.BreadthFirstSearch.PromptOnly.T4,Graph,0,118,0,10,0,25,0,8,0,3
JaCoCo Coverage Report,ChatGPT.BreadthFirstSearch.PromptOnly.T4,GraphTest,0,165,0,0,0,25,0,5,0,5
JaCoCo Coverage Report,ChatGPT.BreadthFirstSearch.PromptOnly.T7,Graph,0,118,0,10,0,25,0,8,0,3
JaCoCo Coverage Report,ChatGPT.BreadthFirstSearch.PromptOnly.T7,GraphTest,12,177,0,0,6,20,0,6,0,6
JaCoCo Coverage Report,ChatGPT.BreadthFirstSearch.PromptOnly.T6,Graph,0,118,0,10,0,25,0,8,0,3
JaCoCo Coverage Report,ChatGPT.BreadthFirstSearch.PromptOnly.T6,GraphTest,4,144,0,0,2,19,0,5,0,5
JaCoCo Coverage Report,ChatGPT.BreadthFirstSearch.PromptOnly.T1,GraphTest,8,140,0,0,4,17,0,5,0,5
JaCoCo Coverage Report,ChatGPT.BreadthFirstSearch.PromptOnly.T1,Graph,0,118,0,10,0,25,0,8,0,3
JaCoCo Coverage Report,ChatGPT.BreadthFirstSearch.PromptOnly.T3,Graph,0,118,0,10,0,25,0,8,0,3
JaCoCo Coverage Report,ChatGPT.BreadthFirstSearch.PromptOnly.T3,GraphTest,4,144,0,0,2,19,0,5,0,5
JaCoCo Coverage Report,ChatGPT.BreadthFirstSearch.PromptOnly.T2,GraphTest,8,145,0,0,4,18,0,5,0,5
JaCoCo Coverage Report,ChatGPT.BreadthFirstSearch.PromptOnly.T2,Graph,0,118,0,10,0,25,0,8,0,3
JaCoCo Coverage Report,Copilot.BreadthFirstSearch.PromptOnly.T10,Graph,0,118,1,9,0,25,1,7,0,3
JaCoCo Coverage Report,Copilot.BreadthFirstSearch.PromptOnly.T10,GraphTest,0,61,0,0,0,10,0,2,0,2
JaCoCo Coverage Report,Copilot.BinaryToDecimal.PromptOnly.T1,BinaryToDecimal,0,33,0,4,0,8,0,4,0,2
JaCoCo Coverage Report,Copilot.BinaryToDecimal.PromptOnly.T1,BinaryToDecimalTest,0,220,0,0,0,34,0,3,0,3
JaCoCo Coverage Report,Copilot.BreadthFirstSearch.BookExampleCode.T5,GraphTest,4,187,0,0,2,31,0,4,0,4
JaCoCo Coverage Report,Copilot.BreadthFirstSearch.BookExampleCode.T5,Graph,0,118,0,10,0,25,0,8,0,3
JaCoCo Coverage Report,Copilot.BreadthFirstSearch.BookExampleCode.T6,GraphTest,12,175,0,0,6,26,0,4,0,4
JaCoCo Coverage Report,Copilot.BreadthFirstSearch.BookExampleCode.T6,Graph,0,118,0,10,0,25,0,8,0,3
JaCoCo Coverage Report,Copilot.BreadthFirstSearch.BookExampleCode.T3,Graph,0,118,0,10,0,25,0,8,0,3
JaCoCo Coverage Report,Copilot.BreadthFirstSearch.BookExampleCode.T3,GraphTest,12,136,0,0,6,15,0,5,0,5
JaCoCo Coverage Report,Copilot.BreadthFirstSearch.BookExampleCode.T4,Graph,118,0,10,0,25,0,8,0,3,0
JaCoCo Coverage Report,Copilot.BreadthFirstSearch.BookExampleCode.T4,GraphTest,52,0,2,0,12,0,3,0,2,0
JaCoCo Coverage Report,Copilot.BreadthFirstSearch.BookExampleCode.T9,Graph,0,118,0,10,0,25,0,8,0,3
JaCoCo Coverage Report,Copilot.BreadthFirstSearch.BookExampleCode.T9,GraphTest,0,67,0,0,0,12,0,2,0,2
JaCoCo Coverage Report,Copilot.BreadthFirstSearch.BookExampleCode.T7,Graph,0,118,0,10,0,25,0,8,0,3
JaCoCo Coverage Report,Copilot.BreadthFirstSearch.BookExampleCode.T7,GraphTest,37,36,0,0,7,9,0,2,0,2
JaCoCo Coverage Report,ChatGPT.BinarySearch.PromptOnly.T10,BinarySearch,0,45,0,6,0,10,0,5,0,2
JaCoCo Coverage Report,ChatGPT.BinarySearch.PromptOnly.T10,BinarySearchTest,0,92,0,0,0,16,0,4,0,4
JaCoCo Coverage Report,Copilot.BreadthFirstSearch.BookExampleCode.T8,Graph,0,118,0,10,0,25,0,8,0,3
JaCoCo Coverage Report,Copilot.BreadthFirstSearch.BookExampleCode.T8,GraphTest,0,167,0,0,0,27,0,4,0,4
JaCoCo Coverage Report,Copilot.BellmanFord.BookExampleCode.T2,BellmanFordTest,74,179,0,0,10,7,0,4,0,4
JaCoCo Coverage Report,Copilot.BellmanFord.BookExampleCode.T2,BellmanFord,12,128,1,19,2,25,2,10,1,1
JaCoCo Coverage Report,Copilot.BellmanFord.BookExampleCode.T2,BellmanFord.Edge,0,12,0,0,0,5,0,1,0,1
JaCoCo Coverage Report,Copilot.BellmanFord.BookExampleCode.T1,BellmanFordTest,75,170,0,0,11,7,0,4,0,4
JaCoCo Coverage Report,Copilot.BellmanFord.BookExampleCode.T1,BellmanFord,12,128,1,19,2,25,2,10,1,1
JaCoCo Coverage Report,Copilot.BellmanFord.BookExampleCode.T1,BellmanFord.Edge,0,12,0,0,0,5,0,1,0,1
JaCoCo Coverage Report,ChatGPT.BinaryToDecimal.PromptOnly.T10,BinaryToDecimal,0,33,0,4,0,8,0,4,0,2
JaCoCo Coverage Report,ChatGPT.BinaryToDecimal.PromptOnly.T10,BinaryToDecimalTest,0,39,0,0,0,12,0,5,0,5
JaCoCo Coverage Report,Copilot.BellmanFord.BookExampleCode.T10,BellmanFord.Edge,0,12,0,0,0,5,0,1,0,1
JaCoCo Coverage Report,Copilot.BellmanFord.BookExampleCode.T10,BellmanFordTest,65,197,0,0,9,7,0,4,0,4
